response_id,survey_id,student_id,fecha,anio,mes,semana,dia_semana,hora,calidad_clase,comprension_tema,evaluacion_docente,comentario,sentimiento_label,sentimiento_score,emo_feliz,emo_neutral,emo_triste,emo_enojado,emo_sorprendido,emocion_predominante,calidad_normalizada,comprension_normalizada,docente_normalizado,datos_completos,outlier_flag
135,29,171,2024-10-07 15:00:00,2024,10,41,0,15,3,5,5,"No se escuchaba bien, problemas técnicos",negativo,0.118,0.297,0.241,0.036,0.26,0.166,feliz,0.5,1.0,1.0,True,False
136,15,67,2024-05-25 11:00:00,2024,5,21,5,11,4,5,4,"No se escuchaba bien, problemas técnicos",negativo,0.347,0.349,0.165,0.022,0.343,0.121,feliz,0.75,1.0,0.75,True,False
137,14,323,2024-12-26 12:00:00,2024,12,52,3,12,5,5,4,"Me quedó muy claro el tema, gracias",positivo,0.664,0.225,0.027,0.165,0.409,0.175,enojado,1.0,1.0,0.75,True,False
138,2,337,2024-03-07 16:00:00,2024,3,10,3,16,3,5,5,"Me quedó muy claro el tema, gracias",positivo,0.732,0.261,0.08,0.179,0.244,0.236,feliz,0.5,1.0,1.0,True,False
139,7,277,2024-06-15 16:00:00,2024,6,24,5,16,4,2,5,"Más o menos, algunos conceptos poco claros",neutral,0.419,0.114,0.254,0.187,0.227,0.218,neutral,0.75,0.25,1.0,True,False
140,21,240,2024-08-13 15:00:00,2024,8,33,1,15,3,3,4,"La clase estuvo bien, aunque faltaron más ejemplos",neutral,0.358,0.055,0.277,0.283,0.144,0.24,triste,0.5,0.5,0.75,True,False
141,11,317,2024-09-15 12:00:00,2024,9,37,6,12,4,3,2,Entendí el tema pero fue un poco rápido,neutral,0.409,0.045,0.22,0.24,0.372,0.122,enojado,0.75,0.5,0.25,True,False
142,6,421,2024-05-12 16:00:00,2024,5,19,6,16,4,4,4,"Regular, podría mejorar el ritmo",neutral,0.421,0.183,0.274,0.276,0.057,0.21,triste,0.75,0.75,0.75,True,False
143,15,418,2024-10-07 07:00:00,2024,10,41,0,7,4,5,5,Excelente manejo del tiempo y ejemplos,positivo,0.674,0.352,0.142,0.133,0.258,0.115,feliz,0.75,1.0,1.0,True,False
144,27,249,2024-04-03 09:00:00,2024,4,14,2,9,5,3,5,El docente domina el tema perfectamente,positivo,0.921,0.309,0.071,0.087,0.209,0.324,sorprendido,1.0,0.5,1.0,True,False
145,9,242,2024-09-17 11:00:00,2024,9,38,1,11,5,5,3,"Excelente clase, muy clara la explicación",positivo,0.745,0.306,0.018,0.364,0.03,0.282,triste,1.0,1.0,0.5,True,False
146,14,455,2024-12-19 14:00:00,2024,12,51,3,14,4,4,1,La clase fue muy dinámica e interesante,positivo,0.834,0.203,0.285,0.048,0.255,0.209,neutral,0.75,0.75,0.0,True,False
147,18,164,2024-12-11 10:00:00,2024,12,50,2,10,5,3,5,La clase fue aburrida y poco dinámica,negativo,0.051,0.337,0.058,0.094,0.357,0.154,enojado,1.0,0.5,1.0,True,False
148,16,472,2024-12-15 07:00:00,2024,12,50,6,7,4,4,4,"Excelente clase, muy clara la explicación",positivo,0.817,0.138,0.118,0.256,0.198,0.29,sorprendido,0.75,0.75,0.75,True,False
149,10,358,2024-08-10 08:00:00,2024,8,32,5,8,5,5,3,"Faltaron ejemplos prácticos, solo teoría",negativo,0.051,0.159,0.175,0.228,0.179,0.258,sorprendido,1.0,1.0,0.5,True,False
150,7,372,2024-05-21 14:00:00,2024,5,21,1,14,5,5,4,Muy buena metodología del docente,positivo,0.673,0.258,0.045,0.092,0.339,0.266,enojado,1.0,1.0,0.75,True,False
151,30,152,2024-12-11 13:00:00,2024,12,50,2,13,3,3,4,La clase fue muy dinámica e interesante,positivo,0.917,0.084,0.178,0.081,0.291,0.366,sorprendido,0.5,0.5,0.75,True,False
152,14,273,2024-08-10 08:00:00,2024,8,32,5,8,5,5,4,Clase muy bien estructurada y organizada,positivo,0.729,0.593,0.047,0.29,0.007,0.063,feliz,1.0,1.0,0.75,True,False
153,22,60,2024-11-06 13:00:00,2024,11,45,2,13,5,1,5,Clase muy bien estructurada y organizada,positivo,0.935,0.549,0.151,0.031,0.117,0.152,feliz,1.0,0.0,1.0,True,False
154,26,131,2024-12-15 16:00:00,2024,12,50,6,16,2,3,4,Clase muy bien estructurada y organizada,positivo,0.84,0.129,0.322,0.268,0.09,0.191,neutral,0.25,0.5,0.75,True,False
155,14,104,2024-07-04 13:00:00,2024,7,27,3,13,2,4,4,El tema es interesante pero la clase fue larga,neutral,0.483,0.218,0.187,0.158,0.22,0.216,enojado,0.25,0.75,0.75,True,False
156,4,230,2024-09-17 13:00:00,2024,9,38,1,13,3,4,5,Excelente manejo del tiempo y ejemplos,positivo,0.687,0.17,0.273,0.15,0.088,0.318,sorprendido,0.5,0.75,1.0,True,False
157,10,38,2024-05-14 12:00:00,2024,5,20,1,12,5,4,3,"Bien en general, aunque faltó práctica",neutral,0.524,0.078,0.232,0.242,0.307,0.142,enojado,1.0,0.75,0.5,True,False
158,6,62,2024-12-09 07:00:00,2024,12,50,0,7,4,2,3,"Faltaron ejemplos prácticos, solo teoría",negativo,0.092,0.35,0.05,0.113,0.446,0.041,enojado,0.75,0.25,0.5,True,False
159,18,151,2024-08-30 07:00:00,2024,8,35,4,7,5,4,4,La clase fue aburrida y poco dinámica,negativo,0.245,0.256,0.019,0.42,0.202,0.103,triste,1.0,0.75,0.75,True,False
160,8,379,2024-07-10 13:00:00,2024,7,28,2,13,5,1,5,Clase muy bien estructurada y organizada,positivo,0.686,0.112,0.118,0.109,0.253,0.408,sorprendido,1.0,0.0,1.0,True,False
161,13,11,2024-05-24 14:00:00,2024,5,21,4,14,5,4,5,"La clase estuvo bien, aunque faltaron más ejemplos",neutral,0.426,0.263,0.161,0.269,0.161,0.146,triste,1.0,0.75,1.0,True,False
162,1,299,2024-05-14 16:00:00,2024,5,20,1,16,3,4,5,Muy difícil seguir el ritmo de la clase,negativo,0.317,0.211,0.159,0.179,0.396,0.056,enojado,0.5,0.75,1.0,True,False
163,18,43,2024-03-16 09:00:00,2024,3,11,5,9,3,4,5,"Aprendí mucho hoy, muy buena didáctica",positivo,0.825,0.222,0.195,0.032,0.264,0.287,sorprendido,0.5,0.75,1.0,True,False
164,3,375,2024-05-18 08:00:00,2024,5,20,5,8,5,4,5,"Aprendí mucho hoy, muy buena didáctica",positivo,0.83,0.13,0.089,0.135,0.301,0.346,sorprendido,1.0,0.75,1.0,True,False
165,2,39,2024-05-29 16:00:00,2024,5,22,2,16,5,5,1,"Excelente clase, muy clara la explicación",positivo,0.694,0.002,0.289,0.303,0.228,0.178,triste,1.0,1.0,0.0,True,False
166,11,487,2024-10-31 18:00:00,2024,10,44,3,18,5,1,5,El docente domina el tema perfectamente,positivo,0.925,0.142,0.557,0.006,0.29,0.007,neutral,1.0,0.0,1.0,True,False
167,24,482,2024-05-15 08:00:00,2024,5,20,2,8,4,4,3,"Más o menos, algunos conceptos poco claros",neutral,0.364,0.017,0.262,0.062,0.122,0.538,sorprendido,0.75,0.75,0.5,True,False
168,26,296,2024-12-04 08:00:00,2024,12,49,2,8,5,4,4,Clase muy bien estructurada y organizada,positivo,0.836,0.178,0.173,0.329,0.142,0.178,triste,1.0,0.75,0.75,True,False
169,15,306,2024-09-26 18:00:00,2024,9,39,3,18,4,4,5,El tema es interesante pero la clase fue larga,neutral,0.5,0.037,0.324,0.187,0.225,0.227,neutral,0.75,0.75,1.0,True,False
170,14,426,2024-06-27 12:00:00,2024,6,26,3,12,5,4,4,"Me quedó muy claro el tema, gracias",positivo,0.927,0.309,0.382,0.136,0.075,0.099,neutral,1.0,0.75,0.75,True,False
171,15,439,2024-05-14 16:00:00,2024,5,20,1,16,4,4,5,Muy buena metodología del docente,positivo,0.809,0.238,0.148,0.199,0.207,0.208,feliz,0.75,0.75,1.0,True,False
172,30,315,2024-10-05 09:00:00,2024,10,40,5,9,4,4,5,"Faltaron ejemplos prácticos, solo teoría",negativo,0.173,0.221,0.22,0.135,0.252,0.171,enojado,0.75,0.75,1.0,True,False
173,17,261,2024-06-05 08:00:00,2024,6,23,2,8,5,5,4,"Regular, podría mejorar el ritmo",neutral,0.361,0.094,0.271,0.243,0.038,0.354,sorprendido,1.0,1.0,0.75,True,False
174,11,348,2024-07-17 08:00:00,2024,7,29,2,8,4,5,3,Clase muy bien estructurada y organizada,positivo,0.678,0.248,0.015,0.143,0.249,0.345,sorprendido,0.75,1.0,0.5,True,False
175,19,259,2024-07-16 16:00:00,2024,7,29,1,16,2,4,3,Clase muy bien estructurada y organizada,positivo,0.866,0.143,0.289,0.204,0.316,0.047,enojado,0.25,0.75,0.5,True,False
176,14,122,2024-06-22 14:00:00,2024,6,25,5,14,4,5,2,"Excelente clase, muy clara la explicación",positivo,0.783,0.397,0.304,0.217,0.032,0.05,feliz,0.75,1.0,0.25,True,False
177,21,305,2024-08-30 15:00:00,2024,8,35,4,15,5,4,5,"Más o menos, algunos conceptos poco claros",neutral,0.475,0.433,0.003,0.318,0.017,0.229,feliz,1.0,0.75,1.0,True,False
178,20,284,2024-07-08 10:00:00,2024,7,28,0,10,5,5,5,"Excelente clase, muy clara la explicación",positivo,0.887,0.276,0.061,0.179,0.134,0.351,sorprendido,1.0,1.0,1.0,True,False
179,1,381,2024-09-02 09:00:00,2024,9,36,0,9,5,4,4,Excelente manejo del tiempo y ejemplos,positivo,0.79,0.252,0.185,0.222,0.084,0.258,sorprendido,1.0,0.75,0.75,True,False
180,28,433,2024-04-06 16:00:00,2024,4,14,5,16,5,3,1,El tema es interesante pero la clase fue larga,neutral,0.537,0.303,0.124,0.164,0.093,0.316,sorprendido,1.0,0.5,0.0,True,False
181,3,497,2024-10-15 16:00:00,2024,10,42,1,16,4,3,4,"Faltaron ejemplos prácticos, solo teoría",negativo,0.341,0.3,0.355,0.227,0.09,0.028,neutral,0.75,0.5,0.75,True,False
182,6,241,2024-12-19 13:00:00,2024,12,51,3,13,4,5,3,La clase fue muy dinámica e interesante,positivo,0.866,0.15,0.008,0.314,0.245,0.284,triste,0.75,1.0,0.5,True,False
183,16,380,2024-11-05 13:00:00,2024,11,45,1,13,5,4,2,"No entendí casi nada, muy confuso",negativo,0.125,0.164,0.301,0.226,0.256,0.052,neutral,1.0,0.75,0.25,True,False
184,10,84,2024-07-28 17:00:00,2024,7,30,6,17,3,5,3,"Bien en general, aunque faltó práctica",neutral,0.395,0.206,0.003,0.185,0.28,0.326,sorprendido,0.5,1.0,0.5,True,False
185,2,186,2024-07-03 16:00:00,2024,7,27,2,16,5,2,4,La clase fue muy dinámica e interesante,positivo,0.68,0.112,0.057,0.325,0.22,0.286,triste,1.0,0.25,0.75,True,False
186,7,198,2024-10-03 14:00:00,2024,10,40,3,14,4,5,4,"Me quedó muy claro el tema, gracias",positivo,0.705,0.282,0.068,0.329,0.009,0.312,triste,0.75,1.0,0.75,True,False
187,8,381,2024-04-19 17:00:00,2024,4,16,4,17,5,5,4,Muy difícil seguir el ritmo de la clase,negativo,0.324,0.663,0.188,0.079,0.013,0.056,feliz,1.0,1.0,0.75,True,False
188,4,363,2024-03-05 07:00:00,2024,3,10,1,7,4,4,3,"Me quedó muy claro el tema, gracias",positivo,0.781,0.197,0.262,0.126,0.277,0.137,enojado,0.75,0.75,0.5,True,False
189,12,461,2024-05-04 12:00:00,2024,5,18,5,12,5,4,5,"Excelente clase, muy clara la explicación",positivo,0.698,0.273,0.069,0.342,0.11,0.205,triste,1.0,0.75,1.0,True,False
190,13,65,2024-03-14 18:00:00,2024,3,11,3,18,4,5,4,La clase fue muy dinámica e interesante,positivo,0.67,0.143,0.235,0.482,0.099,0.041,triste,0.75,1.0,0.75,True,False
191,8,108,2024-07-19 16:00:00,2024,7,29,4,16,5,2,4,"Faltaron ejemplos prácticos, solo teoría",negativo,0.267,0.139,0.228,0.15,0.215,0.268,sorprendido,1.0,0.25,0.75,True,False
192,30,221,2024-04-23 18:00:00,2024,4,17,1,18,4,4,5,El docente domina el tema perfectamente,positivo,0.787,0.456,0.104,0.183,0.076,0.181,feliz,0.75,0.75,1.0,True,False
193,6,316,2024-12-08 12:00:00,2024,12,49,6,12,3,3,4,"Aprendí mucho hoy, muy buena didáctica",positivo,0.78,0.017,0.092,0.325,0.294,0.273,triste,0.5,0.5,0.75,True,False
194,27,85,2024-06-24 11:00:00,2024,6,26,0,11,4,4,5,Clase muy bien estructurada y organizada,positivo,0.896,0.159,0.094,0.142,0.287,0.318,sorprendido,0.75,0.75,1.0,True,False
195,24,499,2024-12-18 17:00:00,2024,12,51,2,17,5,4,4,El tema es interesante pero la clase fue larga,neutral,0.366,0.2,0.13,0.304,0.045,0.322,sorprendido,1.0,0.75,0.75,True,False
196,23,487,2024-03-14 15:00:00,2024,3,11,3,15,2,4,4,"Faltaron ejemplos prácticos, solo teoría",negativo,0.095,0.273,0.015,0.277,0.266,0.17,triste,0.25,0.75,0.75,True,False
197,28,479,2024-12-01 13:00:00,2024,12,48,6,13,5,4,5,El docente domina el tema perfectamente,positivo,0.949,0.205,0.153,0.267,0.129,0.246,triste,1.0,0.75,1.0,True,False
198,20,195,2024-03-17 17:00:00,2024,3,11,6,17,4,4,2,El docente domina el tema perfectamente,positivo,0.685,0.11,0.303,0.122,0.13,0.335,sorprendido,0.75,0.75,0.25,True,False
199,10,90,2024-11-19 09:00:00,2024,11,47,1,9,2,5,4,Muy difícil seguir el ritmo de la clase,negativo,0.233,0.115,0.061,0.322,0.123,0.379,sorprendido,0.25,1.0,0.75,True,False
200,5,174,2024-10-22 10:00:00,2024,10,43,1,10,4,4,5,Excelente manejo del tiempo y ejemplos,positivo,0.875,0.393,0.078,0.197,0.317,0.015,feliz,0.75,0.75,1.0,True,False
201,17,7,2024-11-27 14:00:00,2024,11,48,2,14,3,3,5,El tema es interesante pero la clase fue larga,neutral,0.491,0.075,0.38,0.048,0.032,0.465,sorprendido,0.5,0.5,1.0,True,False
202,20,337,2024-11-27 09:00:00,2024,11,48,2,9,2,3,4,El docente domina el tema perfectamente,positivo,0.937,0.196,0.22,0.16,0.323,0.1,enojado,0.25,0.5,0.75,True,False
203,13,318,2024-09-09 15:00:00,2024,9,37,0,15,3,5,4,"Me quedó muy claro el tema, gracias",positivo,0.73,0.037,0.364,0.054,0.171,0.374,sorprendido,0.5,1.0,0.75,True,False
204,16,398,2024-11-06 17:00:00,2024,11,45,2,17,4,5,4,"Aprendí mucho hoy, muy buena didáctica",positivo,0.694,0.141,0.177,0.169,0.267,0.246,enojado,0.75,1.0,0.75,True,False
205,5,366,2024-10-01 15:00:00,2024,10,40,1,15,4,4,5,"Excelente clase, muy clara la explicación",positivo,0.795,0.295,0.34,0.114,0.079,0.172,neutral,0.75,0.75,1.0,True,False
206,28,204,2024-09-29 14:00:00,2024,9,39,6,14,5,4,1,"No entendí casi nada, muy confuso",negativo,0.174,0.257,0.095,0.026,0.313,0.309,enojado,1.0,0.75,0.0,True,False
207,29,477,2024-07-20 14:00:00,2024,7,29,5,14,4,5,3,El tema es interesante pero la clase fue larga,neutral,0.37,0.164,0.034,0.295,0.137,0.37,sorprendido,0.75,1.0,0.5,True,False
208,4,489,2024-07-05 11:00:00,2024,7,27,4,11,4,5,5,"Bien en general, aunque faltó práctica",neutral,0.426,0.268,0.223,0.06,0.296,0.153,enojado,0.75,1.0,1.0,True,False
209,13,51,2024-08-06 17:00:00,2024,8,32,1,17,4,4,5,"No se escuchaba bien, problemas técnicos",negativo,0.284,0.253,0.21,0.13,0.138,0.269,sorprendido,0.75,0.75,1.0,True,False
210,28,115,2024-07-12 17:00:00,2024,7,28,4,17,3,5,4,Muy difícil seguir el ritmo de la clase,negativo,0.193,0.028,0.363,0.109,0.47,0.031,enojado,0.5,1.0,0.75,True,False
211,11,240,2024-11-02 18:00:00,2024,11,44,5,18,4,5,3,El docente explicó muy rápido,negativo,0.147,0.18,0.13,0.238,0.249,0.203,enojado,0.75,1.0,0.5,True,False
212,8,253,2024-10-26 08:00:00,2024,10,43,5,8,5,4,5,"La clase estuvo bien, aunque faltaron más ejemplos",neutral,0.544,0.272,0.202,0.305,0.097,0.124,triste,1.0,0.75,1.0,True,False
213,5,447,2024-12-07 13:00:00,2024,12,49,5,13,5,4,5,El tema es interesante pero la clase fue larga,neutral,0.404,0.089,0.099,0.296,0.167,0.349,sorprendido,1.0,0.75,1.0,True,False
214,18,265,2024-09-20 15:00:00,2024,9,38,4,15,4,5,3,Muy buena metodología del docente,positivo,0.741,0.259,0.247,0.106,0.313,0.075,enojado,0.75,1.0,0.5,True,False
215,16,30,2024-07-26 16:00:00,2024,7,30,4,16,3,5,3,La clase fue muy dinámica e interesante,positivo,0.853,0.153,0.242,0.252,0.106,0.248,triste,0.5,1.0,0.5,True,False
216,26,387,2024-06-08 10:00:00,2024,6,23,5,10,3,5,4,Muy buena metodología del docente,positivo,0.937,0.239,0.037,0.079,0.333,0.312,enojado,0.5,1.0,0.75,True,False
217,18,147,2024-06-06 17:00:00,2024,6,23,3,17,5,5,4,Excelente manejo del tiempo y ejemplos,positivo,0.768,0.143,0.15,0.251,0.123,0.333,sorprendido,1.0,1.0,0.75,True,False
218,29,496,2024-04-29 17:00:00,2024,4,18,0,17,4,3,5,"Excelente clase, muy clara la explicación",positivo,0.695,0.033,0.341,0.123,0.404,0.099,enojado,0.75,0.5,1.0,True,False
219,4,379,2024-06-04 14:00:00,2024,6,23,1,14,4,1,1,"Excelente clase, muy clara la explicación",positivo,0.946,0.285,0.071,0.283,0.036,0.325,sorprendido,0.75,0.0,0.0,True,False
220,28,350,2024-12-25 16:00:00,2024,12,52,2,16,5,5,1,"No se escuchaba bien, problemas técnicos",negativo,0.265,0.199,0.095,0.045,0.39,0.272,enojado,1.0,1.0,0.0,True,False
221,13,86,2024-03-26 11:00:00,2024,3,13,1,11,4,4,5,"No se escuchaba bien, problemas técnicos",negativo,0.116,0.39,0.066,0.241,0.237,0.066,feliz,0.75,0.75,1.0,True,False
222,20,330,2024-04-29 07:00:00,2024,4,18,0,7,4,5,5,El docente domina el tema perfectamente,positivo,0.78,0.307,0.355,0.112,0.004,0.223,neutral,0.75,1.0,1.0,True,False
223,17,470,2024-08-19 14:00:00,2024,8,34,0,14,5,4,5,"Me quedó muy claro el tema, gracias",positivo,0.873,0.124,0.178,0.188,0.308,0.202,enojado,1.0,0.75,1.0,True,False
224,18,54,2024-07-14 16:00:00,2024,7,28,6,16,4,1,4,"No se escuchaba bien, problemas técnicos",negativo,0.243,0.245,0.2,0.094,0.183,0.278,sorprendido,0.75,0.0,0.75,True,False
225,23,424,2024-11-21 13:00:00,2024,11,47,3,13,5,5,4,"Me quedó muy claro el tema, gracias",positivo,0.948,0.019,0.362,0.133,0.156,0.331,neutral,1.0,1.0,0.75,True,False
226,6,40,2024-04-26 12:00:00,2024,4,17,4,12,5,2,4,"Faltaron ejemplos prácticos, solo teoría",negativo,0.316,0.0,0.258,0.291,0.391,0.06,enojado,1.0,0.25,0.75,True,False
227,22,432,2024-05-06 14:00:00,2024,5,19,0,14,4,3,5,Muy difícil seguir el ritmo de la clase,negativo,0.111,0.206,0.12,0.227,0.243,0.204,enojado,0.75,0.5,1.0,True,False
228,20,342,2024-09-25 12:00:00,2024,9,39,2,12,5,5,3,"Regular, podría mejorar el ritmo",neutral,0.35,0.176,0.42,0.051,0.172,0.181,neutral,1.0,1.0,0.5,True,False
229,23,139,2024-11-06 16:00:00,2024,11,45,2,16,3,5,5,El docente domina el tema perfectamente,positivo,0.756,0.403,0.137,0.085,0.246,0.129,feliz,0.5,1.0,1.0,True,False
230,21,1,2024-10-28 16:00:00,2024,10,44,0,16,5,5,5,"La clase estuvo bien, aunque faltaron más ejemplos",neutral,0.391,0.001,0.038,0.112,0.016,0.832,sorprendido,1.0,1.0,1.0,True,False
231,22,111,2024-04-28 12:00:00,2024,4,17,6,12,4,4,5,La clase fue aburrida y poco dinámica,negativo,0.348,0.275,0.079,0.17,0.142,0.335,sorprendido,0.75,0.75,1.0,True,False
232,4,332,2024-03-28 09:00:00,2024,3,13,3,9,5,4,4,"No se escuchaba bien, problemas técnicos",negativo,0.141,0.262,0.274,0.193,0.108,0.164,neutral,1.0,0.75,0.75,True,False
233,24,406,2024-03-28 09:00:00,2024,3,13,3,9,4,4,5,La clase fue muy dinámica e interesante,positivo,0.941,0.268,0.057,0.213,0.172,0.29,sorprendido,0.75,0.75,1.0,True,False
234,28,222,2024-10-25 17:00:00,2024,10,43,4,17,5,3,3,"No entendí casi nada, muy confuso",negativo,0.231,0.257,0.14,0.247,0.196,0.16,feliz,1.0,0.5,0.5,True,False
235,12,242,2024-08-17 11:00:00,2024,8,33,5,11,2,4,4,Excelente manejo del tiempo y ejemplos,positivo,0.787,0.2,0.121,0.199,0.364,0.116,enojado,0.25,0.75,0.75,True,False
236,18,234,2024-06-10 18:00:00,2024,6,24,0,18,5,4,4,Clase muy bien estructurada y organizada,positivo,0.932,0.289,0.321,0.01,0.049,0.33,sorprendido,1.0,0.75,0.75,True,False
237,30,351,2024-04-23 12:00:00,2024,4,17,1,12,4,5,3,Excelente manejo del tiempo y ejemplos,positivo,0.787,0.088,0.211,0.03,0.246,0.425,sorprendido,0.75,1.0,0.5,True,False
238,11,297,2024-07-13 07:00:00,2024,7,28,5,7,4,2,4,"No se escuchaba bien, problemas técnicos",negativo,0.128,0.308,0.159,0.034,0.466,0.034,enojado,0.75,0.25,0.75,True,False
239,19,160,2024-07-18 10:00:00,2024,7,29,3,10,4,2,4,"Regular, podría mejorar el ritmo",neutral,0.512,0.013,0.296,0.223,0.242,0.226,neutral,0.75,0.25,0.75,True,False
240,15,165,2024-04-04 08:00:00,2024,4,14,3,8,3,5,5,Muy buena metodología del docente,positivo,0.714,0.341,0.237,0.127,0.254,0.041,feliz,0.5,1.0,1.0,True,False
241,19,384,2024-08-06 13:00:00,2024,8,32,1,13,5,3,5,"Faltaron ejemplos prácticos, solo teoría",negativo,0.307,0.348,0.006,0.064,0.258,0.323,feliz,1.0,0.5,1.0,True,False
242,27,12,2024-11-23 09:00:00,2024,11,47,5,9,4,5,4,Excelente manejo del tiempo y ejemplos,positivo,0.84,0.181,0.109,0.395,0.066,0.249,triste,0.75,1.0,0.75,True,False
243,27,192,2024-11-04 08:00:00,2024,11,45,0,8,5,3,5,"No entendí casi nada, muy confuso",negativo,0.197,0.257,0.267,0.064,0.16,0.252,neutral,1.0,0.5,1.0,True,False
244,27,331,2024-04-24 12:00:00,2024,4,17,2,12,5,4,4,Clase muy bien estructurada y organizada,positivo,0.727,0.024,0.642,0.123,0.053,0.158,neutral,1.0,0.75,0.75,True,False
245,16,389,2024-12-14 14:00:00,2024,12,50,5,14,2,4,5,La clase fue muy dinámica e interesante,positivo,0.671,0.077,0.107,0.351,0.073,0.393,sorprendido,0.25,0.75,1.0,True,False
246,27,186,2024-11-16 16:00:00,2024,11,46,5,16,2,5,4,"Excelente clase, muy clara la explicación",positivo,0.908,0.044,0.184,0.387,0.253,0.132,triste,0.25,1.0,0.75,True,False
247,8,87,2024-10-03 08:00:00,2024,10,40,3,8,5,2,4,El docente domina el tema perfectamente,positivo,0.889,0.225,0.092,0.225,0.098,0.361,sorprendido,1.0,0.25,0.75,True,False
248,19,375,2024-08-07 08:00:00,2024,8,32,2,8,5,3,4,Excelente manejo del tiempo y ejemplos,positivo,0.698,0.082,0.176,0.214,0.319,0.209,enojado,1.0,0.5,0.75,True,False
249,26,436,2024-03-07 14:00:00,2024,3,10,3,14,2,4,4,Excelente manejo del tiempo y ejemplos,positivo,0.754,0.313,0.231,0.253,0.022,0.181,feliz,0.25,0.75,0.75,True,False
250,11,382,2024-07-26 08:00:00,2024,7,30,4,8,5,5,4,"Excelente clase, muy clara la explicación",positivo,0.863,0.009,0.402,0.233,0.031,0.325,neutral,1.0,1.0,0.75,True,False
251,12,303,2024-09-29 13:00:00,2024,9,39,6,13,4,5,4,Clase muy bien estructurada y organizada,positivo,0.911,0.241,0.144,0.263,0.283,0.069,enojado,0.75,1.0,0.75,True,False
252,15,281,2024-06-18 10:00:00,2024,6,25,1,10,3,1,3,El docente explicó muy rápido,negativo,0.088,0.238,0.372,0.249,0.125,0.017,neutral,0.5,0.0,0.5,True,False
253,26,455,2024-12-06 10:00:00,2024,12,49,4,10,4,5,5,La clase fue muy dinámica e interesante,positivo,0.776,0.113,0.263,0.257,0.167,0.2,neutral,0.75,1.0,1.0,True,False
254,16,100,2024-07-07 15:00:00,2024,7,27,6,15,5,4,5,Excelente manejo del tiempo y ejemplos,positivo,0.667,0.296,0.376,0.2,0.12,0.008,neutral,1.0,0.75,1.0,True,False
255,27,31,2024-07-28 07:00:00,2024,7,30,6,7,5,3,4,Muy difícil seguir el ritmo de la clase,negativo,0.336,0.367,0.216,0.199,0.113,0.106,feliz,1.0,0.5,0.75,True,False
256,3,432,2024-07-28 08:00:00,2024,7,30,6,8,5,4,5,"No entendí casi nada, muy confuso",negativo,0.286,0.167,0.23,0.327,0.157,0.119,triste,1.0,0.75,1.0,True,False
257,17,213,2024-03-07 08:00:00,2024,3,10,3,8,5,5,4,"Regular, podría mejorar el ritmo",neutral,0.54,0.226,0.053,0.242,0.254,0.225,enojado,1.0,1.0,0.75,True,False
258,13,404,2024-04-18 13:00:00,2024,4,16,3,13,5,4,3,Entendí el tema pero fue un poco rápido,neutral,0.352,0.313,0.075,0.146,0.168,0.298,feliz,1.0,0.75,0.5,True,False
259,23,184,2024-12-25 18:00:00,2024,12,52,2,18,4,4,5,Clase muy bien estructurada y organizada,positivo,0.709,0.08,0.24,0.389,0.213,0.077,triste,0.75,0.75,1.0,True,False
260,26,419,2024-05-08 10:00:00,2024,5,19,2,10,4,4,5,"Aprendí mucho hoy, muy buena didáctica",positivo,0.866,0.243,0.261,0.191,0.088,0.218,neutral,0.75,0.75,1.0,True,False
261,25,194,2024-04-25 13:00:00,2024,4,17,3,13,5,5,4,"Regular, podría mejorar el ritmo",neutral,0.423,0.401,0.116,0.124,0.288,0.071,feliz,1.0,1.0,0.75,True,False
262,25,263,2024-11-26 18:00:00,2024,11,48,1,18,4,3,3,Muy buena metodología del docente,positivo,0.828,0.192,0.375,0.074,0.002,0.357,neutral,0.75,0.5,0.5,True,False
