time_id,fecha_completa,anio,mes,mes_nombre,trimestre,semana,dia,dia_semana,dia_nombre,hora,turno
332,2024-11-27 08:00:00,2024,11,November,4,48,27,2,Wednesday,8,Mañana
333,2024-05-17 10:00:00,2024,5,May,2,20,17,4,Friday,10,Mañana
334,2024-04-27 15:00:00,2024,4,April,2,17,27,5,Saturday,15,Tarde
335,2024-08-22 16:00:00,2024,8,August,3,34,22,3,Thursday,16,Tarde
336,2024-06-02 17:00:00,2024,6,June,2,22,2,6,Sunday,17,Tarde
337,2024-06-03 17:00:00,2024,6,June,2,23,3,0,Monday,17,Tarde
338,2024-11-12 15:00:00,2024,11,November,4,46,12,1,Tuesday,15,Tarde
339,2024-07-10 09:00:00,2024,7,July,3,28,10,2,Wednesday,9,Mañana
340,2024-04-18 16:00:00,2024,4,April,2,16,18,3,Thursday,16,Tarde
341,2024-11-24 13:00:00,2024,11,November,4,47,24,6,Sunday,13,Tarde
342,2024-04-13 10:00:00,2024,4,April,2,15,13,5,Saturday,10,Mañana
343,2024-03-29 10:00:00,2024,3,March,1,13,29,4,Friday,10,Mañana
344,2024-10-23 17:00:00,2024,10,October,4,43,23,2,Wednesday,17,Tarde
345,2024-03-31 17:00:00,2024,3,March,1,13,31,6,Sunday,17,Tarde
346,2024-11-06 13:00:00,2024,11,November,4,45,6,2,Wednesday,13,Tarde
347,2024-06-06 08:00:00,2024,6,June,2,23,6,3,Thursday,8,Mañana
348,2024-05-05 15:00:00,2024,5,May,2,18,5,6,Sunday,15,Tarde
349,2024-11-12 10:00:00,2024,11,November,4,46,12,1,Tuesday,10,Mañana
350,2024-08-02 18:00:00,2024,8,August,3,31,2,4,Friday,18,Noche
351,2024-06-12 08:00:00,2024,6,June,2,24,12,2,Wednesday,8,Mañana
352,2024-05-28 14:00:00,2024,5,May,2,22,28,1,Tuesday,14,Tarde
353,2024-03-14 08:00:00,2024,3,March,1,11,14,3,Thursday,8,Mañana
354,2024-07-04 12:00:00,2024,7,July,3,27,4,3,Thursday,12,Mañana
355,2024-03-17 14:00:00,2024,3,March,1,11,17,6,Sunday,14,Tarde
356,2024-03-02 13:00:00,2024,3,March,1,9,2,5,Saturday,13,Tarde
357,2024-07-27 14:00:00,2024,7,July,3,30,27,5,Saturday,14,Tarde
358,2024-03-29 08:00:00,2024,3,March,1,13,29,4,Friday,8,Mañana
359,2024-04-14 15:00:00,2024,4,April,2,15,14,6,Sunday,15,Tarde
360,2024-09-23 07:00:00,2024,9,September,3,39,23,0,Monday,7,Mañana
361,2024-08-01 17:00:00,2024,8,August,3,31,1,3,Thursday,17,Tarde
362,2024-06-04 07:00:00,2024,6,June,2,23,4,1,Tuesday,7,Mañana
363,2024-08-22 08:00:00,2024,8,August,3,34,22,3,Thursday,8,Mañana
364,2024-05-30 10:00:00,2024,5,May,2,22,30,3,Thursday,10,Mañana
365,2024-04-20 09:00:00,2024,4,April,2,16,20,5,Saturday,9,Mañana
366,2024-05-09 17:00:00,2024,5,May,2,19,9,3,Thursday,17,Tarde
367,2024-12-05 07:00:00,2024,12,December,4,49,5,3,Thursday,7,Mañana
368,2024-09-06 07:00:00,2024,9,September,3,36,6,4,Friday,7,Mañana
369,2024-11-06 08:00:00,2024,11,November,4,45,6,2,Wednesday,8,Mañana
370,2024-10-03 09:00:00,2024,10,October,4,40,3,3,Thursday,9,Mañana
371,2024-09-23 07:00:00,2024,9,September,3,39,23,0,Monday,7,Mañana
372,2024-11-12 08:00:00,2024,11,November,4,46,12,1,Tuesday,8,Mañana
373,2024-11-19 08:00:00,2024,11,November,4,47,19,1,Tuesday,8,Mañana
374,2024-09-24 08:00:00,2024,9,September,3,39,24,1,Tuesday,8,Mañana
375,2024-03-22 08:00:00,2024,3,March,1,12,22,4,Friday,8,Mañana
376,2024-05-08 17:00:00,2024,5,May,2,19,8,2,Wednesday,17,Tarde
377,2024-05-28 11:00:00,2024,5,May,2,22,28,1,Tuesday,11,Mañana
378,2024-07-20 11:00:00,2024,7,July,3,29,20,5,Saturday,11,Mañana
379,2024-07-24 17:00:00,2024,7,July,3,30,24,2,Wednesday,17,Tarde
380,2024-03-19 12:00:00,2024,3,March,1,12,19,1,Tuesday,12,Mañana
381,2024-09-16 17:00:00,2024,9,September,3,38,16,0,Monday,17,Tarde
382,2024-12-26 17:00:00,2024,12,December,4,52,26,3,Thursday,17,Tarde
383,2024-08-31 11:00:00,2024,8,August,3,35,31,5,Saturday,11,Mañana
384,2024-08-19 10:00:00,2024,8,August,3,34,19,0,Monday,10,Mañana
385,2024-05-06 13:00:00,2024,5,May,2,19,6,0,Monday,13,Tarde
386,2024-12-23 07:00:00,2024,12,December,4,52,23,0,Monday,7,Mañana
387,2024-05-19 13:00:00,2024,5,May,2,20,19,6,Sunday,13,Tarde
388,2024-11-06 16:00:00,2024,11,November,4,45,6,2,Wednesday,16,Tarde
389,2024-09-25 18:00:00,2024,9,September,3,39,25,2,Wednesday,18,Noche
390,2024-06-30 16:00:00,2024,6,June,2,26,30,6,Sunday,16,Tarde
391,2024-03-03 10:00:00,2024,3,March,1,9,3,6,Sunday,10,Mañana
392,2024-07-13 09:00:00,2024,7,July,3,28,13,5,Saturday,9,Mañana
393,2024-11-19 15:00:00,2024,11,November,4,47,19,1,Tuesday,15,Tarde
394,2024-07-16 10:00:00,2024,7,July,3,29,16,1,Tuesday,10,Mañana
395,2024-03-13 14:00:00,2024,3,March,1,11,13,2,Wednesday,14,Tarde
396,2024-07-27 09:00:00,2024,7,July,3,30,27,5,Saturday,9,Mañana
397,2024-07-31 11:00:00,2024,7,July,3,31,31,2,Wednesday,11,Mañana
398,2024-08-31 18:00:00,2024,8,August,3,35,31,5,Saturday,18,Noche
399,2024-12-07 12:00:00,2024,12,December,4,49,7,5,Saturday,12,Mañana
400,2024-09-03 13:00:00,2024,9,September,3,36,3,1,Tuesday,13,Tarde
401,2024-07-16 18:00:00,2024,7,July,3,29,16,1,Tuesday,18,Noche
402,2024-06-15 18:00:00,2024,6,June,2,24,15,5,Saturday,18,Noche
403,2024-05-04 17:00:00,2024,5,May,2,18,4,5,Saturday,17,Tarde
404,2024-05-20 11:00:00,2024,5,May,2,21,20,0,Monday,11,Mañana
405,2024-08-20 16:00:00,2024,8,August,3,34,20,1,Tuesday,16,Tarde
406,2024-09-09 09:00:00,2024,9,September,3,37,9,0,Monday,9,Mañana
407,2024-10-07 18:00:00,2024,10,October,4,41,7,0,Monday,18,Noche
408,2024-07-04 09:00:00,2024,7,July,3,27,4,3,Thursday,9,Mañana
409,2024-06-24 12:00:00,2024,6,June,2,26,24,0,Monday,12,Mañana
410,2024-09-28 18:00:00,2024,9,September,3,39,28,5,Saturday,18,Noche
411,2024-08-03 18:00:00,2024,8,August,3,31,3,5,Saturday,18,Noche
412,2024-12-02 07:00:00,2024,12,December,4,49,2,0,Monday,7,Mañana
413,2024-07-14 18:00:00,2024,7,July,3,28,14,6,Sunday,18,Noche
414,2024-10-05 07:00:00,2024,10,October,4,40,5,5,Saturday,7,Mañana
415,2024-03-14 14:00:00,2024,3,March,1,11,14,3,Thursday,14,Tarde
416,2024-05-04 12:00:00,2024,5,May,2,18,4,5,Saturday,12,Mañana
417,2024-12-14 12:00:00,2024,12,December,4,50,14,5,Saturday,12,Mañana
418,2024-07-30 13:00:00,2024,7,July,3,31,30,1,Tuesday,13,Tarde
419,2024-04-03 14:00:00,2024,4,April,2,14,3,2,Wednesday,14,Tarde
420,2024-06-25 11:00:00,2024,6,June,2,26,25,1,Tuesday,11,Mañana
421,2024-06-20 15:00:00,2024,6,June,2,25,20,3,Thursday,15,Tarde
422,2024-07-19 17:00:00,2024,7,July,3,29,19,4,Friday,17,Tarde
423,2024-06-18 15:00:00,2024,6,June,2,25,18,1,Tuesday,15,Tarde
424,2024-11-23 13:00:00,2024,11,November,4,47,23,5,Saturday,13,Tarde
425,2024-09-15 13:00:00,2024,9,September,3,37,15,6,Sunday,13,Tarde
426,2024-03-20 15:00:00,2024,3,March,1,12,20,2,Wednesday,15,Tarde
427,2024-09-02 10:00:00,2024,9,September,3,36,2,0,Monday,10,Mañana
428,2024-11-02 17:00:00,2024,11,November,4,44,2,5,Saturday,17,Tarde
429,2024-11-27 16:00:00,2024,11,November,4,48,27,2,Wednesday,16,Tarde
430,2024-04-13 11:00:00,2024,4,April,2,15,13,5,Saturday,11,Mañana
431,2024-11-18 18:00:00,2024,11,November,4,47,18,0,Monday,18,Noche
432,2024-06-05 09:00:00,2024,6,June,2,23,5,2,Wednesday,9,Mañana
433,2024-12-03 08:00:00,2024,12,December,4,49,3,1,Tuesday,8,Mañana
434,2024-07-17 12:00:00,2024,7,July,3,29,17,2,Wednesday,12,Mañana
435,2024-11-17 07:00:00,2024,11,November,4,46,17,6,Sunday,7,Mañana
436,2024-04-26 12:00:00,2024,4,April,2,17,26,4,Friday,12,Mañana
437,2024-07-10 11:00:00,2024,7,July,3,28,10,2,Wednesday,11,Mañana
438,2024-06-09 16:00:00,2024,6,June,2,23,9,6,Sunday,16,Tarde
439,2024-06-13 11:00:00,2024,6,June,2,24,13,3,Thursday,11,Mañana
440,2024-07-08 09:00:00,2024,7,July,3,28,8,0,Monday,9,Mañana
441,2024-06-19 13:00:00,2024,6,June,2,25,19,2,Wednesday,13,Tarde
442,2024-09-30 13:00:00,2024,9,September,3,40,30,0,Monday,13,Tarde
443,2024-06-29 07:00:00,2024,6,June,2,26,29,5,Saturday,7,Mañana
444,2024-11-12 14:00:00,2024,11,November,4,46,12,1,Tuesday,14,Tarde
445,2024-10-10 10:00:00,2024,10,October,4,41,10,3,Thursday,10,Mañana
446,2024-06-23 18:00:00,2024,6,June,2,25,23,6,Sunday,18,Noche
447,2024-03-21 18:00:00,2024,3,March,1,12,21,3,Thursday,18,Noche
448,2024-07-31 15:00:00,2024,7,July,3,31,31,2,Wednesday,15,Tarde
449,2024-09-02 07:00:00,2024,9,September,3,36,2,0,Monday,7,Mañana
450,2024-10-18 07:00:00,2024,10,October,4,42,18,4,Friday,7,Mañana
451,2024-05-24 07:00:00,2024,5,May,2,21,24,4,Friday,7,Mañana
452,2024-08-14 08:00:00,2024,8,August,3,33,14,2,Wednesday,8,Mañana
453,2024-04-17 13:00:00,2024,4,April,2,16,17,2,Wednesday,13,Tarde
454,2024-05-19 16:00:00,2024,5,May,2,20,19,6,Sunday,16,Tarde
455,2024-10-20 12:00:00,2024,10,October,4,42,20,6,Sunday,12,Mañana
456,2024-07-18 18:00:00,2024,7,July,3,29,18,3,Thursday,18,Noche
457,2024-12-22 18:00:00,2024,12,December,4,51,22,6,Sunday,18,Noche
458,2024-05-08 15:00:00,2024,5,May,2,19,8,2,Wednesday,15,Tarde
459,2024-10-27 08:00:00,2024,10,October,4,43,27,6,Sunday,8,Mañana
460,2024-09-17 10:00:00,2024,9,September,3,38,17,1,Tuesday,10,Mañana
461,2024-09-16 08:00:00,2024,9,September,3,38,16,0,Monday,8,Mañana
462,2024-11-15 16:00:00,2024,11,November,4,46,15,4,Friday,16,Tarde
463,2024-07-06 12:00:00,2024,7,July,3,27,6,5,Saturday,12,Mañana
464,2024-03-03 09:00:00,2024,3,March,1,9,3,6,Sunday,9,Mañana
465,2024-03-24 08:00:00,2024,3,March,1,12,24,6,Sunday,8,Mañana
466,2024-09-14 14:00:00,2024,9,September,3,37,14,5,Saturday,14,Tarde
467,2024-07-06 13:00:00,2024,7,July,3,27,6,5,Saturday,13,Tarde
468,2024-05-07 15:00:00,2024,5,May,2,19,7,1,Tuesday,15,Tarde
469,2024-05-13 08:00:00,2024,5,May,2,20,13,0,Monday,8,Mañana
470,2024-06-06 09:00:00,2024,6,June,2,23,6,3,Thursday,9,Mañana
471,2024-04-08 13:00:00,2024,4,April,2,15,8,0,Monday,13,Tarde
472,2024-11-07 13:00:00,2024,11,November,4,45,7,3,Thursday,13,Tarde
473,2024-04-14 14:00:00,2024,4,April,2,15,14,6,Sunday,14,Tarde
474,2024-05-10 08:00:00,2024,5,May,2,19,10,4,Friday,8,Mañana
475,2024-06-29 11:00:00,2024,6,June,2,26,29,5,Saturday,11,Mañana
476,2024-07-02 07:00:00,2024,7,July,3,27,2,1,Tuesday,7,Mañana
477,2024-08-08 11:00:00,2024,8,August,3,32,8,3,Thursday,11,Mañana
478,2024-08-05 11:00:00,2024,8,August,3,32,5,0,Monday,11,Mañana
479,2024-06-18 08:00:00,2024,6,June,2,25,18,1,Tuesday,8,Mañana
480,2024-12-20 10:00:00,2024,12,December,4,51,20,4,Friday,10,Mañana
481,2024-07-31 09:00:00,2024,7,July,3,31,31,2,Wednesday,9,Mañana
482,2024-08-01 17:00:00,2024,8,August,3,31,1,3,Thursday,17,Tarde
483,2024-07-09 18:00:00,2024,7,July,3,28,9,1,Tuesday,18,Noche
484,2024-06-15 11:00:00,2024,6,June,2,24,15,5,Saturday,11,Mañana
485,2024-10-22 17:00:00,2024,10,October,4,43,22,1,Tuesday,17,Tarde
486,2024-11-22 17:00:00,2024,11,November,4,47,22,4,Friday,17,Tarde
487,2024-11-24 13:00:00,2024,11,November,4,47,24,6,Sunday,13,Tarde
488,2024-07-10 09:00:00,2024,7,July,3,28,10,2,Wednesday,9,Mañana
489,2024-05-04 18:00:00,2024,5,May,2,18,4,5,Saturday,18,Noche
490,2024-04-17 13:00:00,2024,4,April,2,16,17,2,Wednesday,13,Tarde
491,2024-06-13 12:00:00,2024,6,June,2,24,13,3,Thursday,12,Mañana
492,2024-09-05 08:00:00,2024,9,September,3,36,5,3,Thursday,8,Mañana
493,2024-11-09 12:00:00,2024,11,November,4,45,9,5,Saturday,12,Mañana
494,2024-08-08 07:00:00,2024,8,August,3,32,8,3,Thursday,7,Mañana
495,2024-12-04 08:00:00,2024,12,December,4,49,4,2,Wednesday,8,Mañana
496,2024-07-19 07:00:00,2024,7,July,3,29,19,4,Friday,7,Mañana
497,2024-06-23 11:00:00,2024,6,June,2,25,23,6,Sunday,11,Mañana
498,2024-06-28 10:00:00,2024,6,June,2,26,28,4,Friday,10,Mañana
499,2024-03-20 14:00:00,2024,3,March,1,12,20,2,Wednesday,14,Tarde
500,2024-04-12 11:00:00,2024,4,April,2,15,12,4,Friday,11,Mañana
501,2024-03-18 15:00:00,2024,3,March,1,12,18,0,Monday,15,Tarde
502,2024-04-25 12:00:00,2024,4,April,2,17,25,3,Thursday,12,Mañana
503,2024-08-15 17:00:00,2024,8,August,3,33,15,3,Thursday,17,Tarde
504,2024-05-28 09:00:00,2024,5,May,2,22,28,1,Tuesday,9,Mañana
505,2024-08-16 18:00:00,2024,8,August,3,33,16,4,Friday,18,Noche
506,2024-07-08 10:00:00,2024,7,July,3,28,8,0,Monday,10,Mañana
507,2024-07-30 15:00:00,2024,7,July,3,31,30,1,Tuesday,15,Tarde
508,2024-04-15 09:00:00,2024,4,April,2,16,15,0,Monday,9,Mañana
509,2024-04-13 11:00:00,2024,4,April,2,15,13,5,Saturday,11,Mañana
510,2024-07-23 08:00:00,2024,7,July,3,30,23,1,Tuesday,8,Mañana
511,2024-06-19 14:00:00,2024,6,June,2,25,19,2,Wednesday,14,Tarde
512,2024-09-20 11:00:00,2024,9,September,3,38,20,4,Friday,11,Mañana
513,2024-07-23 13:00:00,2024,7,July,3,30,23,1,Tuesday,13,Tarde
514,2024-08-21 09:00:00,2024,8,August,3,34,21,2,Wednesday,9,Mañana
515,2024-06-14 16:00:00,2024,6,June,2,24,14,4,Friday,16,Tarde
516,2024-07-02 12:00:00,2024,7,July,3,27,2,1,Tuesday,12,Mañana
517,2024-06-11 10:00:00,2024,6,June,2,24,11,1,Tuesday,10,Mañana
518,2024-08-24 14:00:00,2024,8,August,3,34,24,5,Saturday,14,Tarde
519,2024-04-21 14:00:00,2024,4,April,2,16,21,6,Sunday,14,Tarde
520,2024-11-24 10:00:00,2024,11,November,4,47,24,6,Sunday,10,Mañana
521,2024-10-26 18:00:00,2024,10,October,4,43,26,5,Saturday,18,Noche
522,2024-04-28 13:00:00,2024,4,April,2,17,28,6,Sunday,13,Tarde
523,2024-10-13 14:00:00,2024,10,October,4,41,13,6,Sunday,14,Tarde
524,2024-04-07 15:00:00,2024,4,April,2,14,7,6,Sunday,15,Tarde
525,2024-05-20 13:00:00,2024,5,May,2,21,20,0,Monday,13,Tarde
526,2024-04-12 13:00:00,2024,4,April,2,15,12,4,Friday,13,Tarde
527,2024-06-28 12:00:00,2024,6,June,2,26,28,4,Friday,12,Mañana
528,2024-07-14 09:00:00,2024,7,July,3,28,14,6,Sunday,9,Mañana
529,2024-04-10 10:00:00,2024,4,April,2,15,10,2,Wednesday,10,Mañana
530,2024-10-19 08:00:00,2024,10,October,4,42,19,5,Saturday,8,Mañana
531,2024-05-14 09:00:00,2024,5,May,2,20,14,1,Tuesday,9,Mañana
532,2024-12-22 16:00:00,2024,12,December,4,51,22,6,Sunday,16,Tarde
533,2024-11-28 16:00:00,2024,11,November,4,48,28,3,Thursday,16,Tarde
534,2024-09-29 14:00:00,2024,9,September,3,39,29,6,Sunday,14,Tarde
535,2024-07-16 15:00:00,2024,7,July,3,29,16,1,Tuesday,15,Tarde
536,2024-11-07 14:00:00,2024,11,November,4,45,7,3,Thursday,14,Tarde
537,2024-10-10 07:00:00,2024,10,October,4,41,10,3,Thursday,7,Mañana
538,2024-12-23 16:00:00,2024,12,December,4,52,23,0,Monday,16,Tarde
539,2024-03-24 09:00:00,2024,3,March,1,12,24,6,Sunday,9,Mañana
540,2024-03-14 09:00:00,2024,3,March,1,11,14,3,Thursday,9,Mañana
541,2024-10-22 13:00:00,2024,10,October,4,43,22,1,Tuesday,13,Tarde
542,2024-03-04 14:00:00,2024,3,March,1,10,4,0,Monday,14,Tarde
543,2024-03-09 13:00:00,2024,3,March,1,10,9,5,Saturday,13,Tarde
544,2024-10-12 09:00:00,2024,10,October,4,41,12,5,Saturday,9,Mañana
545,2024-11-23 16:00:00,2024,11,November,4,47,23,5,Saturday,16,Tarde
546,2024-05-14 08:00:00,2024,5,May,2,20,14,1,Tuesday,8,Mañana
547,2024-05-24 08:00:00,2024,5,May,2,21,24,4,Friday,8,Mañana
548,2024-11-23 15:00:00,2024,11,November,4,47,23,5,Saturday,15,Tarde
549,2024-11-22 15:00:00,2024,11,November,4,47,22,4,Friday,15,Tarde
550,2024-06-22 18:00:00,2024,6,June,2,25,22,5,Saturday,18,Noche
551,2024-10-24 16:00:00,2024,10,October,4,43,24,3,Thursday,16,Tarde
552,2024-05-16 14:00:00,2024,5,May,2,20,16,3,Thursday,14,Tarde
553,2024-05-28 17:00:00,2024,5,May,2,22,28,1,Tuesday,17,Tarde
554,2024-12-01 14:00:00,2024,12,December,4,48,1,6,Sunday,14,Tarde
555,2024-03-31 15:00:00,2024,3,March,1,13,31,6,Sunday,15,Tarde
556,2024-09-14 12:00:00,2024,9,September,3,37,14,5,Saturday,12,Mañana
557,2024-07-05 08:00:00,2024,7,July,3,27,5,4,Friday,8,Mañana
558,2024-09-22 16:00:00,2024,9,September,3,38,22,6,Sunday,16,Tarde
559,2024-07-16 12:00:00,2024,7,July,3,29,16,1,Tuesday,12,Mañana
560,2024-12-13 10:00:00,2024,12,December,4,50,13,4,Friday,10,Mañana
561,2024-11-03 16:00:00,2024,11,November,4,44,3,6,Sunday,16,Tarde
562,2024-09-30 15:00:00,2024,9,September,3,40,30,0,Monday,15,Tarde
563,2024-10-24 08:00:00,2024,10,October,4,43,24,3,Thursday,8,Mañana
564,2024-03-24 15:00:00,2024,3,March,1,12,24,6,Sunday,15,Tarde
565,2024-03-15 13:00:00,2024,3,March,1,11,15,4,Friday,13,Tarde
566,2024-08-22 08:00:00,2024,8,August,3,34,22,3,Thursday,8,Mañana
567,2024-08-23 13:00:00,2024,8,August,3,34,23,4,Friday,13,Tarde
568,2024-06-15 08:00:00,2024,6,June,2,24,15,5,Saturday,8,Mañana
569,2024-11-29 08:00:00,2024,11,November,4,48,29,4,Friday,8,Mañana
570,2024-06-07 16:00:00,2024,6,June,2,23,7,4,Friday,16,Tarde
571,2024-05-05 09:00:00,2024,5,May,2,18,5,6,Sunday,9,Mañana
572,2024-05-04 08:00:00,2024,5,May,2,18,4,5,Saturday,8,Mañana
573,2024-07-25 18:00:00,2024,7,July,3,30,25,3,Thursday,18,Noche
574,2024-08-18 11:00:00,2024,8,August,3,33,18,6,Sunday,11,Mañana
575,2024-11-09 11:00:00,2024,11,November,4,45,9,5,Saturday,11,Mañana
576,2024-06-28 18:00:00,2024,6,June,2,26,28,4,Friday,18,Noche
577,2024-08-26 11:00:00,2024,8,August,3,35,26,0,Monday,11,Mañana
578,2024-03-20 09:00:00,2024,3,March,1,12,20,2,Wednesday,9,Mañana
579,2024-07-01 14:00:00,2024,7,July,3,27,1,0,Monday,14,Tarde
580,2024-10-17 14:00:00,2024,10,October,4,42,17,3,Thursday,14,Tarde
581,2024-06-30 17:00:00,2024,6,June,2,26,30,6,Sunday,17,Tarde
582,2024-08-22 16:00:00,2024,8,August,3,34,22,3,Thursday,16,Tarde
583,2024-04-26 07:00:00,2024,4,April,2,17,26,4,Friday,7,Mañana
584,2024-05-17 12:00:00,2024,5,May,2,20,17,4,Friday,12,Mañana
585,2024-04-12 08:00:00,2024,4,April,2,15,12,4,Friday,8,Mañana
586,2024-06-07 13:00:00,2024,6,June,2,23,7,4,Friday,13,Tarde
587,2024-04-18 17:00:00,2024,4,April,2,16,18,3,Thursday,17,Tarde
588,2024-08-15 15:00:00,2024,8,August,3,33,15,3,Thursday,15,Tarde
589,2024-10-04 13:00:00,2024,10,October,4,40,4,4,Friday,13,Tarde
590,2024-12-22 17:00:00,2024,12,December,4,51,22,6,Sunday,17,Tarde
591,2024-06-08 11:00:00,2024,6,June,2,23,8,5,Saturday,11,Mañana
592,2024-11-29 08:00:00,2024,11,November,4,48,29,4,Friday,8,Mañana
593,2024-12-06 16:00:00,2024,12,December,4,49,6,4,Friday,16,Tarde
594,2024-03-12 11:00:00,2024,3,March,1,11,12,1,Tuesday,11,Mañana
595,2024-04-22 13:00:00,2024,4,April,2,17,22,0,Monday,13,Tarde
596,2024-10-04 17:00:00,2024,10,October,4,40,4,4,Friday,17,Tarde
597,2024-06-21 09:00:00,2024,6,June,2,25,21,4,Friday,9,Mañana
598,2024-08-14 16:00:00,2024,8,August,3,33,14,2,Wednesday,16,Tarde
599,2024-03-13 08:00:00,2024,3,March,1,11,13,2,Wednesday,8,Mañana
600,2024-04-07 14:00:00,2024,4,April,2,14,7,6,Sunday,14,Tarde
601,2024-07-10 18:00:00,2024,7,July,3,28,10,2,Wednesday,18,Noche
602,2024-03-20 14:00:00,2024,3,March,1,12,20,2,Wednesday,14,Tarde
603,2024-04-30 14:00:00,2024,4,April,2,18,30,1,Tuesday,14,Tarde
604,2024-04-05 11:00:00,2024,4,April,2,14,5,4,Friday,11,Mañana
605,2024-07-13 17:00:00,2024,7,July,3,28,13,5,Saturday,17,Tarde
606,2024-09-07 14:00:00,2024,9,September,3,36,7,5,Saturday,14,Tarde
607,2024-04-23 10:00:00,2024,4,April,2,17,23,1,Tuesday,10,Mañana
608,2024-08-31 17:00:00,2024,8,August,3,35,31,5,Saturday,17,Tarde
609,2024-05-19 14:00:00,2024,5,May,2,20,19,6,Sunday,14,Tarde
610,2024-06-07 18:00:00,2024,6,June,2,23,7,4,Friday,18,Noche
611,2024-07-18 07:00:00,2024,7,July,3,29,18,3,Thursday,7,Mañana
612,2024-11-10 12:00:00,2024,11,November,4,45,10,6,Sunday,12,Mañana
613,2024-11-27 10:00:00,2024,11,November,4,48,27,2,Wednesday,10,Mañana
614,2024-05-28 17:00:00,2024,5,May,2,22,28,1,Tuesday,17,Tarde
615,2024-05-25 16:00:00,2024,5,May,2,21,25,5,Saturday,16,Tarde
616,2024-07-16 18:00:00,2024,7,July,3,29,16,1,Tuesday,18,Noche
617,2024-06-07 17:00:00,2024,6,June,2,23,7,4,Friday,17,Tarde
618,2024-11-26 14:00:00,2024,11,November,4,48,26,1,Tuesday,14,Tarde
619,2024-11-01 17:00:00,2024,11,November,4,44,1,4,Friday,17,Tarde
620,2024-03-19 18:00:00,2024,3,March,1,12,19,1,Tuesday,18,Noche
621,2024-03-23 07:00:00,2024,3,March,1,12,23,5,Saturday,7,Mañana
622,2024-11-03 12:00:00,2024,11,November,4,44,3,6,Sunday,12,Mañana
623,2024-11-03 08:00:00,2024,11,November,4,44,3,6,Sunday,8,Mañana
624,2024-09-28 12:00:00,2024,9,September,3,39,28,5,Saturday,12,Mañana
625,2024-04-18 17:00:00,2024,4,April,2,16,18,3,Thursday,17,Tarde
626,2024-10-16 11:00:00,2024,10,October,4,42,16,2,Wednesday,11,Mañana
627,2024-03-09 16:00:00,2024,3,March,1,10,9,5,Saturday,16,Tarde
628,2024-10-10 08:00:00,2024,10,October,4,41,10,3,Thursday,8,Mañana
629,2024-06-27 14:00:00,2024,6,June,2,26,27,3,Thursday,14,Tarde
630,2024-09-29 15:00:00,2024,9,September,3,39,29,6,Sunday,15,Tarde
631,2024-06-12 14:00:00,2024,6,June,2,24,12,2,Wednesday,14,Tarde
632,2024-11-23 07:00:00,2024,11,November,4,47,23,5,Saturday,7,Mañana
633,2024-09-10 12:00:00,2024,9,September,3,37,10,1,Tuesday,12,Mañana
634,2024-11-16 13:00:00,2024,11,November,4,46,16,5,Saturday,13,Tarde
635,2024-07-01 18:00:00,2024,7,July,3,27,1,0,Monday,18,Noche
636,2024-06-05 13:00:00,2024,6,June,2,23,5,2,Wednesday,13,Tarde
637,2024-08-19 17:00:00,2024,8,August,3,34,19,0,Monday,17,Tarde
638,2024-09-06 16:00:00,2024,9,September,3,36,6,4,Friday,16,Tarde
639,2024-05-29 15:00:00,2024,5,May,2,22,29,2,Wednesday,15,Tarde
640,2024-05-07 13:00:00,2024,5,May,2,19,7,1,Tuesday,13,Tarde
641,2024-10-07 12:00:00,2024,10,October,4,41,7,0,Monday,12,Mañana
642,2024-10-30 15:00:00,2024,10,October,4,44,30,2,Wednesday,15,Tarde
643,2024-07-29 12:00:00,2024,7,July,3,31,29,0,Monday,12,Mañana
644,2024-03-24 12:00:00,2024,3,March,1,12,24,6,Sunday,12,Mañana
645,2024-10-23 15:00:00,2024,10,October,4,43,23,2,Wednesday,15,Tarde
646,2024-10-18 13:00:00,2024,10,October,4,42,18,4,Friday,13,Tarde
647,2024-11-26 08:00:00,2024,11,November,4,48,26,1,Tuesday,8,Mañana
648,2024-03-18 07:00:00,2024,3,March,1,12,18,0,Monday,7,Mañana
649,2024-10-10 16:00:00,2024,10,October,4,41,10,3,Thursday,16,Tarde
650,2024-04-19 15:00:00,2024,4,April,2,16,19,4,Friday,15,Tarde
651,2024-05-29 14:00:00,2024,5,May,2,22,29,2,Wednesday,14,Tarde
652,2024-08-07 09:00:00,2024,8,August,3,32,7,2,Wednesday,9,Mañana
653,2024-12-06 08:00:00,2024,12,December,4,49,6,4,Friday,8,Mañana
654,2024-11-23 08:00:00,2024,11,November,4,47,23,5,Saturday,8,Mañana
655,2024-11-27 13:00:00,2024,11,November,4,48,27,2,Wednesday,13,Tarde
656,2024-07-28 14:00:00,2024,7,July,3,30,28,6,Sunday,14,Tarde
657,2024-09-03 18:00:00,2024,9,September,3,36,3,1,Tuesday,18,Noche
658,2024-11-26 17:00:00,2024,11,November,4,48,26,1,Tuesday,17,Tarde
659,2024-10-18 10:00:00,2024,10,October,4,42,18,4,Friday,10,Mañana
660,2024-04-10 07:00:00,2024,4,April,2,15,10,2,Wednesday,7,Mañana
661,2024-12-12 10:00:00,2024,12,December,4,50,12,3,Thursday,10,Mañana
662,2024-06-09 07:00:00,2024,6,June,2,23,9,6,Sunday,7,Mañana
663,2024-12-06 10:00:00,2024,12,December,4,49,6,4,Friday,10,Mañana
